instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
record_16492,winter,2012yr,nov,hour_21,no_holiday,weekday_6,not_workday,Clear,0.24,0.2273,0.44,0.194,9,66,75
record_16493,winter,2012yr,nov,hour_22,no_holiday,weekday_6,not_workday,Clear,0.24,0.2273,0.44,0.2537,7,69,76
record_16494,winter,2012yr,nov,hour_23,no_holiday,weekday_6,not_workday,Clear,0.24,0.2273,0.44,0.194,9,48,57
record_16495,winter,2012yr,nov,hour_0,no_holiday,weekday_0,not_workday,Clear,0.22,0.2121,0.47,0.2537,3,31,34
record_16496,winter,2012yr,nov,hour_1,no_holiday,weekday_0,not_workday,Clear,0.22,0.2273,0.44,0.194,4,32,36
record_16497,winter,2012yr,nov,hour_2,no_holiday,weekday_0,not_workday,Clear,0.22,0.197,0.44,0.3582,1,27,28
record_16498,winter,2012yr,nov,hour_3,no_holiday,weekday_0,not_workday,Clear,0.22,0.2727,0.44,0,0,8,8
record_16499,winter,2012yr,nov,hour_4,no_holiday,weekday_0,not_workday,Clear,0.22,0.2727,0.44,0,1,1,2
record_16500,winter,2012yr,nov,hour_5,no_holiday,weekday_0,not_workday,Mist,0.22,0.2273,0.47,0.1642,0,3,3
record_16501,winter,2012yr,nov,hour_6,no_holiday,weekday_0,not_workday,Mist,0.22,0.2424,0.47,0.1045,1,10,11
record_16502,winter,2012yr,nov,hour_7,no_holiday,weekday_0,not_workday,Mist,0.22,0.2424,0.51,0.1045,2,19,21
record_16503,winter,2012yr,nov,hour_8,no_holiday,weekday_0,not_workday,Mist,0.22,0.2273,0.51,0.194,2,32,34
record_16504,winter,2012yr,nov,hour_9,no_holiday,weekday_0,not_workday,Mist,0.24,0.2273,0.48,0.2239,13,83,96
record_16505,winter,2012yr,nov,hour_10,no_holiday,weekday_0,not_workday,Clear,0.24,0.2273,0.48,0.2537,15,124,139
record_16506,winter,2012yr,nov,hour_11,no_holiday,weekday_0,not_workday,Mist,0.26,0.2576,0.41,0.2239,49,155,204
record_16507,winter,2012yr,nov,hour_12,no_holiday,weekday_0,not_workday,Mist,0.26,0.2576,0.41,0.2239,37,165,202
record_16508,winter,2012yr,nov,hour_13,no_holiday,weekday_0,not_workday,Mist,0.26,0.2576,0.41,0.1642,37,158,195
record_16509,winter,2012yr,nov,hour_14,no_holiday,weekday_0,not_workday,Mist,0.3,0.2879,0.42,0.2537,33,170,203
record_16510,winter,2012yr,nov,hour_15,no_holiday,weekday_0,not_workday,Clear,0.3,0.2879,0.42,0.2537,36,209,245
record_16511,winter,2012yr,nov,hour_16,no_holiday,weekday_0,not_workday,Clear,0.3,0.2879,0.39,0.2239,25,203,228
record_16512,winter,2012yr,nov,hour_17,no_holiday,weekday_0,not_workday,Clear,0.28,0.2727,0.41,0.1642,11,170,181
record_16513,winter,2012yr,nov,hour_18,no_holiday,weekday_0,not_workday,Clear,0.26,0.2576,0.44,0.1642,9,132,141
record_16514,winter,2012yr,nov,hour_19,no_holiday,weekday_0,not_workday,Clear,0.26,0.303,0.41,0,13,114,127
record_16515,winter,2012yr,nov,hour_20,no_holiday,weekday_0,not_workday,Clear,0.24,0.2879,0.6,0,9,110,119
record_16516,winter,2012yr,nov,hour_21,no_holiday,weekday_0,not_workday,Clear,0.26,0.303,0.48,0,4,60,64
record_16517,winter,2012yr,nov,hour_22,no_holiday,weekday_0,not_workday,Clear,0.24,0.2879,0.6,0,3,59,62
record_16518,winter,2012yr,nov,hour_23,no_holiday,weekday_0,not_workday,Clear,0.22,0.2576,0.69,0.0896,1,40,41
record_16519,winter,2012yr,nov,hour_0,no_holiday,weekday_1,workday,Clear,0.22,0.2727,0.69,0,4,19,23
record_16520,winter,2012yr,nov,hour_1,no_holiday,weekday_1,workday,Clear,0.2,0.2576,0.69,0,1,9,10
record_16521,winter,2012yr,nov,hour_2,no_holiday,weekday_1,workday,Clear,0.2,0.2576,0.69,0,0,5,5
record_16522,winter,2012yr,nov,hour_3,no_holiday,weekday_1,workday,Clear,0.2,0.2576,0.69,0,1,4,5
record_16523,winter,2012yr,nov,hour_4,no_holiday,weekday_1,workday,Clear,0.22,0.2727,0.69,0,0,10,10
record_16524,winter,2012yr,nov,hour_5,no_holiday,weekday_1,workday,Clear,0.22,0.2273,0.69,0.1642,0,41,41
record_16525,winter,2012yr,nov,hour_6,no_holiday,weekday_1,workday,Clear,0.22,0.2727,0.69,0,1,123,124
record_16526,winter,2012yr,nov,hour_7,no_holiday,weekday_1,workday,Clear,0.24,0.2879,0.65,0,2,363,365
record_16527,winter,2012yr,nov,hour_8,no_holiday,weekday_1,workday,Clear,0.24,0.2879,0.65,0,9,629,638
record_16528,winter,2012yr,nov,hour_9,no_holiday,weekday_1,workday,Clear,0.28,0.303,0.56,0.0896,10,276,286
record_16529,winter,2012yr,nov,hour_10,no_holiday,weekday_1,workday,Clear,0.32,0.3485,0.49,0,20,127,147
record_16530,winter,2012yr,nov,hour_11,no_holiday,weekday_1,workday,Clear,0.4,0.4091,0.37,0.2985,18,112,130
record_16531,winter,2012yr,nov,hour_12,no_holiday,weekday_1,workday,Clear,0.42,0.4242,0.35,0.1045,22,188,210
record_16532,winter,2012yr,nov,hour_13,no_holiday,weekday_1,workday,Clear,0.42,0.4242,0.35,0.1045,20,197,217
record_16533,winter,2012yr,nov,hour_14,no_holiday,weekday_1,workday,Clear,0.42,0.4242,0.35,0,51,177,228
record_16534,winter,2012yr,nov,hour_15,no_holiday,weekday_1,workday,Clear,0.42,0.4242,0.35,0.0896,49,181,230
record_16535,winter,2012yr,nov,hour_16,no_holiday,weekday_1,workday,Clear,0.44,0.4394,0.3,0,49,297,346
record_16536,winter,2012yr,nov,hour_17,no_holiday,weekday_1,workday,Clear,0.42,0.4242,0.32,0,13,540,553
record_16537,winter,2012yr,nov,hour_18,no_holiday,weekday_1,workday,Clear,0.36,0.3485,0.5,0.1642,19,502,521
record_16538,winter,2012yr,nov,hour_19,no_holiday,weekday_1,workday,Clear,0.34,0.3636,0.53,0,16,355,371
record_16539,winter,2012yr,nov,hour_20,no_holiday,weekday_1,workday,Clear,0.34,0.3636,0.49,0,12,265,277
record_16540,winter,2012yr,nov,hour_21,no_holiday,weekday_1,workday,Clear,0.34,0.3636,0.49,0,9,172,181
record_16541,winter,2012yr,nov,hour_22,no_holiday,weekday_1,workday,Clear,0.32,0.3485,0.61,0,3,101,104
record_16542,winter,2012yr,nov,hour_23,no_holiday,weekday_1,workday,Mist,0.32,0.3333,0.66,0.1045,8,57,65
record_16543,winter,2012yr,nov,hour_0,no_holiday,weekday_2,workday,Mist,0.32,0.3333,0.66,0.0896,2,24,26
record_16544,winter,2012yr,nov,hour_1,no_holiday,weekday_2,workday,Mist,0.32,0.3333,0.7,0.1343,0,6,6
record_16545,winter,2012yr,nov,hour_2,no_holiday,weekday_2,workday,Mist,0.32,0.3182,0.7,0.1642,0,5,5
record_16546,winter,2012yr,nov,hour_3,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.32,0.3333,0.7,0.1343,1,3,4
record_16547,winter,2012yr,nov,hour_4,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.3,0.2879,0.81,0.194,0,5,5
record_16548,winter,2012yr,nov,hour_5,no_holiday,weekday_2,workday,Mist,0.3,0.2879,0.81,0.2239,0,31,31
record_16549,winter,2012yr,nov,hour_6,no_holiday,weekday_2,workday,Mist,0.3,0.303,0.81,0.1642,3,97,100
record_16550,winter,2012yr,nov,hour_7,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.3,0.303,0.81,0.1343,4,289,293
record_16551,winter,2012yr,nov,hour_8,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.32,0.3182,0.81,0.1642,6,494,500
record_16552,winter,2012yr,nov,hour_9,no_holiday,weekday_2,workday,Mist,0.32,0.3333,0.81,0.1343,11,257,268
record_16553,winter,2012yr,nov,hour_10,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.32,0.3182,0.81,0.194,5,52,57
record_16554,winter,2012yr,nov,hour_11,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.3,0.2727,0.87,0.2985,6,59,65
record_16555,winter,2012yr,nov,hour_12,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.28,0.2576,0.87,0.3881,6,70,76
record_16556,winter,2012yr,nov,hour_13,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.28,0.2727,0.87,0.2537,4,73,77
record_16557,winter,2012yr,nov,hour_14,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.28,0.2576,0.87,0.3582,8,86,94
record_16558,winter,2012yr,nov,hour_15,no_holiday,weekday_2,workday,Mist,0.3,0.2727,0.75,0.2985,9,146,155
record_16559,winter,2012yr,nov,hour_16,no_holiday,weekday_2,workday,Mist,0.3,0.2727,0.75,0.2985,5,252,257
record_16560,winter,2012yr,nov,hour_17,no_holiday,weekday_2,workday,Mist,0.3,0.2727,0.75,0.3881,13,514,527
record_16561,winter,2012yr,nov,hour_18,no_holiday,weekday_2,workday,Clear,0.26,0.2273,0.81,0.3582,13,469,482
record_16562,winter,2012yr,nov,hour_19,no_holiday,weekday_2,workday,Clear,0.26,0.2576,0.73,0.2985,12,338,350
record_16563,winter,2012yr,nov,hour_20,no_holiday,weekday_2,workday,Clear,0.26,0.2273,0.75,0.3284,4,228,232
record_16564,winter,2012yr,nov,hour_21,no_holiday,weekday_2,workday,Clear,0.24,0.2121,0.81,0.2836,6,179,185
record_16565,winter,2012yr,nov,hour_22,no_holiday,weekday_2,workday,Clear,0.24,0.2424,0.81,0.1642,2,95,97
record_16566,winter,2012yr,nov,hour_23,no_holiday,weekday_2,workday,Mist,0.26,0.2424,0.81,0.2537,3,64,67
record_16567,winter,2012yr,nov,hour_0,no_holiday,weekday_3,workday,Mist,0.26,0.2424,0.75,0.2537,1,22,23
record_16568,winter,2012yr,nov,hour_1,no_holiday,weekday_3,workday,Mist,0.26,0.2576,0.75,0.2239,0,12,12
record_16569,winter,2012yr,nov,hour_2,no_holiday,weekday_3,workday,Mist,0.26,0.2576,0.75,0.2239,0,1,1
record_16570,winter,2012yr,nov,hour_3,no_holiday,weekday_3,workday,Mist,0.26,0.2576,0.7,0.2239,0,3,3
record_16571,winter,2012yr,nov,hour_4,no_holiday,weekday_3,workday,Mist,0.26,0.2576,0.7,0.194,0,4,4
record_16572,winter,2012yr,nov,hour_5,no_holiday,weekday_3,workday,Mist,0.26,0.2727,0.7,0.1343,0,39,39
record_16573,winter,2012yr,nov,hour_6,no_holiday,weekday_3,workday,Mist,0.26,0.2576,0.65,0.2239,4,132,136
record_16574,winter,2012yr,nov,hour_7,no_holiday,weekday_3,workday,Mist,0.26,0.2576,0.56,0.194,6,403,409
record_16575,winter,2012yr,nov,hour_8,no_holiday,weekday_3,workday,Clear,0.24,0.2121,0.6,0.2836,9,683,692
record_16576,winter,2012yr,nov,hour_9,no_holiday,weekday_3,workday,Clear,0.28,0.2727,0.52,0.194,13,309,322
record_16577,winter,2012yr,nov,hour_10,no_holiday,weekday_3,workday,Clear,0.3,0.3182,0.49,0.1045,17,144,161
record_16578,winter,2012yr,nov,hour_11,no_holiday,weekday_3,workday,Clear,0.32,0.3182,0.45,0.1642,19,127,146
record_16579,winter,2012yr,nov,hour_12,no_holiday,weekday_3,workday,Clear,0.34,0.303,0.42,0.3881,19,189,208
record_16580,winter,2012yr,nov,hour_13,no_holiday,weekday_3,workday,Clear,0.34,0.3333,0.42,0.194,21,193,214
record_16581,winter,2012yr,nov,hour_14,no_holiday,weekday_3,workday,Clear,0.36,0.3333,0.4,0.2985,15,161,176
record_16582,winter,2012yr,nov,hour_15,no_holiday,weekday_3,workday,Clear,0.36,0.3333,0.32,0.3284,7,172,179
record_16583,winter,2012yr,nov,hour_16,no_holiday,weekday_3,workday,Clear,0.36,0.3333,0.29,0.2537,9,316,325
record_16584,winter,2012yr,nov,hour_17,no_holiday,weekday_3,workday,Clear,0.34,0.3333,0.31,0.1343,17,546,563
record_16585,winter,2012yr,nov,hour_18,no_holiday,weekday_3,workday,Clear,0.32,0.303,0.33,0.2836,12,530,542
record_16586,winter,2012yr,nov,hour_19,no_holiday,weekday_3,workday,Clear,0.32,0.3182,0.36,0.1642,9,378,387
record_16587,winter,2012yr,nov,hour_20,no_holiday,weekday_3,workday,Clear,0.32,0.3333,0.36,0.1343,5,258,263
record_16588,winter,2012yr,nov,hour_21,no_holiday,weekday_3,workday,Clear,0.3,0.303,0.39,0.1642,4,219,223
record_16589,winter,2012yr,nov,hour_22,no_holiday,weekday_3,workday,Clear,0.28,0.2727,0.45,0.1642,6,148,154
record_16590,winter,2012yr,nov,hour_23,no_holiday,weekday_3,workday,Clear,0.26,0.2727,0.48,0.1343,5,73,78
record_16591,winter,2012yr,nov,hour_0,no_holiday,weekday_4,workday,Clear,0.24,0.2576,0.56,0.0896,4,25,29
record_16592,winter,2012yr,nov,hour_1,no_holiday,weekday_4,workday,Clear,0.22,0.2576,0.64,0.0896,1,15,16
record_16593,winter,2012yr,nov,hour_2,no_holiday,weekday_4,workday,Clear,0.22,0.2727,0.64,0,1,6,7
record_16594,winter,2012yr,nov,hour_4,no_holiday,weekday_4,workday,Clear,0.2,0.2273,0.75,0.0896,0,7,7
record_16595,winter,2012yr,nov,hour_5,no_holiday,weekday_4,workday,Clear,0.2,0.2576,0.69,0,0,42,42
record_16596,winter,2012yr,nov,hour_6,no_holiday,weekday_4,workday,Clear,0.22,0.2727,0.69,0,1,120,121
record_16597,winter,2012yr,nov,hour_7,no_holiday,weekday_4,workday,Clear,0.2,0.2576,0.64,0,8,354,362
record_16598,winter,2012yr,nov,hour_8,no_holiday,weekday_4,workday,Clear,0.2,0.2273,0.69,0.1045,15,664,679
record_16599,winter,2012yr,nov,hour_9,no_holiday,weekday_4,workday,Clear,0.24,0.2879,0.6,0,13,286,299
record_16600,winter,2012yr,nov,hour_10,no_holiday,weekday_4,workday,Clear,0.28,0.303,0.65,0.0896,25,153,178
record_16601,winter,2012yr,nov,hour_11,no_holiday,weekday_4,workday,Clear,0.36,0.3485,0.37,0.2239,13,150,163
record_16602,winter,2012yr,nov,hour_12,no_holiday,weekday_4,workday,Clear,0.36,0.3485,0.4,0.1642,11,225,236
record_16603,winter,2012yr,nov,hour_13,no_holiday,weekday_4,workday,Clear,0.38,0.3939,0.32,0.1343,15,209,224
record_16604,winter,2012yr,nov,hour_14,no_holiday,weekday_4,workday,Clear,0.36,0.3485,0.43,0.2239,13,174,187
record_16605,winter,2012yr,nov,hour_15,no_holiday,weekday_4,workday,Clear,0.36,0.3333,0.43,0.2836,19,201,220
record_16606,winter,2012yr,nov,hour_16,no_holiday,weekday_4,workday,Clear,0.36,0.3485,0.4,0.2239,24,346,370
record_16607,winter,2012yr,nov,hour_17,no_holiday,weekday_4,workday,Clear,0.34,0.3333,0.39,0.194,17,544,561
record_16608,winter,2012yr,nov,hour_18,no_holiday,weekday_4,workday,Clear,0.32,0.3182,0.49,0.1642,17,520,537
record_16609,winter,2012yr,nov,hour_19,no_holiday,weekday_4,workday,Clear,0.3,0.2879,0.52,0.194,18,326,344
record_16610,winter,2012yr,nov,hour_20,no_holiday,weekday_4,workday,Clear,0.3,0.303,0.52,0.1642,11,241,252
record_16611,winter,2012yr,nov,hour_21,no_holiday,weekday_4,workday,Clear,0.26,0.2727,0.65,0.1343,7,201,208
record_16612,winter,2012yr,nov,hour_22,no_holiday,weekday_4,workday,Clear,0.26,0.2879,0.7,0.0896,4,147,151
record_16613,winter,2012yr,nov,hour_23,no_holiday,weekday_4,workday,Clear,0.28,0.3182,0.61,0,6,124,130
record_16614,winter,2012yr,nov,hour_0,no_holiday,weekday_5,workday,Clear,0.26,0.2576,0.7,0.1642,4,48,52
record_16615,winter,2012yr,nov,hour_1,no_holiday,weekday_5,workday,Clear,0.24,0.2576,0.7,0.0896,2,17,19
record_16616,winter,2012yr,nov,hour_2,no_holiday,weekday_5,workday,Clear,0.24,0.2879,0.75,0,2,10,12
record_16617,winter,2012yr,nov,hour_3,no_holiday,weekday_5,workday,Clear,0.24,0.2879,0.75,0,0,4,4
record_16618,winter,2012yr,nov,hour_4,no_holiday,weekday_5,workday,Clear,0.22,0.2727,0.75,0,0,3,3
record_16619,winter,2012yr,nov,hour_5,no_holiday,weekday_5,workday,Clear,0.2,0.2576,0.8,0,1,39,40
record_16620,winter,2012yr,nov,hour_6,no_holiday,weekday_5,workday,Clear,0.2,0.2576,0.86,0,2,104,106
record_16621,winter,2012yr,nov,hour_7,no_holiday,weekday_5,workday,Clear,0.22,0.2727,0.8,0,6,346,352
record_16622,winter,2012yr,nov,hour_8,no_holiday,weekday_5,workday,Mist,0.22,0.2576,0.8,0.0896,20,709,729
record_16623,winter,2012yr,nov,hour_9,no_holiday,weekday_5,workday,Clear,0.24,0.2576,0.75,0.0896,17,313,330
record_16624,winter,2012yr,nov,hour_10,no_holiday,weekday_5,workday,Mist,0.3,0.3333,0.65,0,10,159,169
record_16625,winter,2012yr,nov,hour_11,no_holiday,weekday_5,workday,Mist,0.34,0.3485,0.53,0.0896,31,170,201
record_16626,winter,2012yr,nov,hour_12,no_holiday,weekday_5,workday,Mist,0.38,0.3939,0.46,0,25,243,268
record_16627,winter,2012yr,nov,hour_13,no_holiday,weekday_5,workday,Mist,0.4,0.4091,0.4,0.1642,21,241,262
record_16628,winter,2012yr,nov,hour_14,no_holiday,weekday_5,workday,Mist,0.4,0.4091,0.4,0.1045,26,225,251
record_16629,winter,2012yr,nov,hour_15,no_holiday,weekday_5,workday,Mist,0.42,0.4242,0.38,0.1045,34,262,296
record_16630,winter,2012yr,nov,hour_16,no_holiday,weekday_5,workday,Clear,0.4,0.4091,0.43,0.1343,37,368,405
record_16631,winter,2012yr,nov,hour_17,no_holiday,weekday_5,workday,Clear,0.36,0.3485,0.5,0.194,31,551,582
record_16632,winter,2012yr,nov,hour_18,no_holiday,weekday_5,workday,Mist,0.34,0.3636,0.61,0,20,489,509
record_16633,winter,2012yr,nov,hour_19,no_holiday,weekday_5,workday,Clear,0.32,0.3485,0.66,0,18,359,377
record_16634,winter,2012yr,nov,hour_20,no_holiday,weekday_5,workday,Clear,0.32,0.3485,0.66,0,12,233,245
record_16635,winter,2012yr,nov,hour_21,no_holiday,weekday_5,workday,Clear,0.3,0.3182,0.75,0.0896,14,169,183
record_16636,winter,2012yr,nov,hour_22,no_holiday,weekday_5,workday,Clear,0.3,0.3333,0.75,0,18,145,163
record_16637,winter,2012yr,nov,hour_23,no_holiday,weekday_5,workday,Mist,0.3,0.3182,0.75,0.0896,11,99,110
record_16638,winter,2012yr,dec,hour_0,no_holiday,weekday_6,not_workday,Clear,0.26,0.303,0.81,0,9,99,108
record_16639,winter,2012yr,dec,hour_1,no_holiday,weekday_6,not_workday,Clear,0.26,0.303,0.81,0,5,64,69
record_16640,winter,2012yr,dec,hour_2,no_holiday,weekday_6,not_workday,Mist,0.26,0.303,0.81,0,3,47,50
record_16641,winter,2012yr,dec,hour_3,no_holiday,weekday_6,not_workday,Mist,0.26,0.2727,0.81,0.1343,1,14,15
record_16642,winter,2012yr,dec,hour_4,no_holiday,weekday_6,not_workday,Clear,0.26,0.2879,0.81,0.0896,0,5,5
record_16643,winter,2012yr,dec,hour_5,no_holiday,weekday_6,not_workday,Clear,0.24,0.2576,0.87,0.0896,1,12,13
record_16644,winter,2012yr,dec,hour_6,no_holiday,weekday_6,not_workday,Clear,0.24,0.2424,0.87,0.1343,7,20,27
record_16645,winter,2012yr,dec,hour_7,no_holiday,weekday_6,not_workday,Mist,0.24,0.2424,0.87,0.1343,7,56,63
record_16646,winter,2012yr,dec,hour_8,no_holiday,weekday_6,not_workday,Mist,0.24,0.2424,0.87,0.1343,11,133,144
record_16647,winter,2012yr,dec,hour_9,no_holiday,weekday_6,not_workday,Mist,0.26,0.2424,0.93,0.2537,34,159,193
record_16648,winter,2012yr,dec,hour_10,no_holiday,weekday_6,not_workday,Mist,0.28,0.2727,0.89,0.1642,45,211,256
record_16649,winter,2012yr,dec,hour_11,no_holiday,weekday_6,not_workday,Mist,0.32,0.3333,0.76,0.1045,74,318,392
record_16650,winter,2012yr,dec,hour_12,no_holiday,weekday_6,not_workday,Mist,0.32,0.3333,0.81,0.0896,119,327,446
record_16651,winter,2012yr,dec,hour_13,no_holiday,weekday_6,not_workday,Mist,0.34,0.3636,0.76,0,123,386,509
record_16652,winter,2012yr,dec,hour_14,no_holiday,weekday_6,not_workday,Mist,0.36,0.3788,0.71,0,110,369,479
record_16653,winter,2012yr,dec,hour_15,no_holiday,weekday_6,not_workday,Mist,0.4,0.4091,0.62,0,113,371,484
record_16654,winter,2012yr,dec,hour_16,no_holiday,weekday_6,not_workday,Mist,0.38,0.3939,0.66,0,89,354,443
record_16655,winter,2012yr,dec,hour_17,no_holiday,weekday_6,not_workday,Mist,0.34,0.3485,0.76,0.1045,50,270,320
record_16656,winter,2012yr,dec,hour_18,no_holiday,weekday_6,not_workday,Mist,0.34,0.3636,0.76,0,42,255,297
record_16657,winter,2012yr,dec,hour_19,no_holiday,weekday_6,not_workday,Mist,0.32,0.3485,0.81,0,30,219,249
record_16658,winter,2012yr,dec,hour_20,no_holiday,weekday_6,not_workday,Clear,0.32,0.3485,0.81,0,28,170,198
record_16659,winter,2012yr,dec,hour_21,no_holiday,weekday_6,not_workday,Mist,0.3,0.3333,0.87,0,23,135,158
record_16660,winter,2012yr,dec,hour_22,no_holiday,weekday_6,not_workday,Mist,0.3,0.3333,0.87,0,17,130,147
record_16661,winter,2012yr,dec,hour_23,no_holiday,weekday_6,not_workday,Mist,0.32,0.3485,0.81,0,10,116,126
record_16662,winter,2012yr,dec,hour_0,no_holiday,weekday_0,not_workday,Mist,0.3,0.3182,0.87,0.0896,9,108,117
record_16663,winter,2012yr,dec,hour_1,no_holiday,weekday_0,not_workday,Mist,0.3,0.3182,0.87,0.0896,10,84,94
record_16664,winter,2012yr,dec,hour_2,no_holiday,weekday_0,not_workday,Mist,0.3,0.3333,0.87,0,2,72,74
record_16665,winter,2012yr,dec,hour_3,no_holiday,weekday_0,not_workday,Mist,0.26,0.303,0.93,0,4,21,25
record_16666,winter,2012yr,dec,hour_4,no_holiday,weekday_0,not_workday,Mist,0.26,0.303,0.93,0,1,6,7
record_16667,winter,2012yr,dec,hour_5,no_holiday,weekday_0,not_workday,Mist,0.26,0.303,0.93,0,1,7,8
record_16668,winter,2012yr,dec,hour_6,no_holiday,weekday_0,not_workday,Mist,0.24,0.2424,0.93,0.1343,1,15,16
record_16669,winter,2012yr,dec,hour_7,no_holiday,weekday_0,not_workday,Mist,0.24,0.2424,0.93,0.1343,5,26,31
record_16670,winter,2012yr,dec,hour_8,no_holiday,weekday_0,not_workday,Mist,0.26,0.2879,0.93,0.0896,12,81,93
record_16671,winter,2012yr,dec,hour_9,no_holiday,weekday_0,not_workday,Mist,0.28,0.2727,0.93,0.1642,37,135,172
record_16672,winter,2012yr,dec,hour_10,no_holiday,weekday_0,not_workday,Mist,0.3,0.3333,0.87,0,63,230,293
record_16673,winter,2012yr,dec,hour_11,no_holiday,weekday_0,not_workday,Mist,0.32,0.3182,0.81,0.1642,81,274,355
record_16674,winter,2012yr,dec,hour_12,no_holiday,weekday_0,not_workday,Mist,0.34,0.3333,0.81,0.1642,111,409,520
record_16675,winter,2012yr,dec,hour_13,no_holiday,weekday_0,not_workday,Clear,0.4,0.4091,0.71,0.2239,84,347,431
record_16676,winter,2012yr,dec,hour_14,no_holiday,weekday_0,not_workday,Clear,0.44,0.4394,0.62,0.2537,142,331,473
record_16677,winter,2012yr,dec,hour_15,no_holiday,weekday_0,not_workday,Clear,0.44,0.4394,0.67,0.1343,106,311,417
record_16678,winter,2012yr,dec,hour_16,no_holiday,weekday_0,not_workday,Mist,0.44,0.4394,0.67,0.1045,85,358,443
record_16679,winter,2012yr,dec,hour_17,no_holiday,weekday_0,not_workday,Light Snow-Light Rain,0.4,0.4091,0.76,0.194,59,244,303
record_16680,winter,2012yr,dec,hour_18,no_holiday,weekday_0,not_workday,Mist,0.44,0.4394,0.72,0.1045,25,178,203
record_16681,winter,2012yr,dec,hour_19,no_holiday,weekday_0,not_workday,Mist,0.4,0.4091,0.82,0.194,16,158,174
record_16682,winter,2012yr,dec,hour_20,no_holiday,weekday_0,not_workday,Mist,0.42,0.4242,0.82,0.194,12,142,154
record_16683,winter,2012yr,dec,hour_21,no_holiday,weekday_0,not_workday,Mist,0.44,0.4394,0.77,0.2239,8,91,99
record_16684,winter,2012yr,dec,hour_22,no_holiday,weekday_0,not_workday,Mist,0.44,0.4394,0.77,0.194,11,85,96
record_16685,winter,2012yr,dec,hour_23,no_holiday,weekday_0,not_workday,Mist,0.42,0.4242,0.82,0.1343,7,44,51
record_16686,winter,2012yr,dec,hour_0,no_holiday,weekday_1,workday,Mist,0.42,0.4242,0.82,0.1642,3,18,21
record_16687,winter,2012yr,dec,hour_1,no_holiday,weekday_1,workday,Clear,0.4,0.4091,0.82,0.1343,2,11,13
record_16688,winter,2012yr,dec,hour_2,no_holiday,weekday_1,workday,Clear,0.42,0.4242,0.77,0.1642,1,9,10
record_16689,winter,2012yr,dec,hour_3,no_holiday,weekday_1,workday,Clear,0.38,0.3939,0.87,0,2,6,8
record_16690,winter,2012yr,dec,hour_4,no_holiday,weekday_1,workday,Clear,0.36,0.3788,0.93,0,1,4,5
record_16691,winter,2012yr,dec,hour_5,no_holiday,weekday_1,workday,Clear,0.34,0.3485,0.93,0.0896,0,38,38
record_16692,winter,2012yr,dec,hour_6,no_holiday,weekday_1,workday,Clear,0.36,0.3788,0.93,0,2,136,138
record_16693,winter,2012yr,dec,hour_7,no_holiday,weekday_1,workday,Mist,0.34,0.3636,0.93,0,9,387,396
record_16694,winter,2012yr,dec,hour_8,no_holiday,weekday_1,workday,Clear,0.36,0.3788,0.93,0,19,712,731
record_16695,winter,2012yr,dec,hour_9,no_holiday,weekday_1,workday,Clear,0.4,0.4091,0.87,0.0896,19,289,308
